machine_id,machine_type,manufacturer,model_year,machine_age_years,warranty_status,operating_hours_per_day,load_percentage,vibration_level_mm_s,temperature_celsius,pressure_bar,rpm,power_consumption_kw,noise_level_db,days_since_last_maintenance,maintenance_count_last_year,last_maintenance_type,technician_skill_level,parts_replaced_count,lubrication_quality,alignment_status,ambient_temperature_c,humidity_percentage,dust_exposure_level,corrosion_level,oil_quality_index,bearing_temperature_c,current_amps,voltage_volts,torque_nm,startup_cycles_per_day,emergency_stops_count,overloads_count_last_month,failure_next_30days
MCH_00004194,Conveyor,ABB,2015,9,Expired,10,78,0.67,80.4,8.34,2108,20.36,91,4,4,Preventive,Senior,0,Good,Aligned,24.3,88,High,None,64,44.9,52.88,399.7,201.15,2,0,2,No
MCH_00004195,Generator,GE,2009,15,Expired,21,76,1.79,57.9,6.69,1658,210.14,68,3,1,Preventive,Expert,3,Fair,Aligned,12.8,55,High,Moderate,100,55.3,44.94,438.5,206.06,1,0,1,No
MCH_00004196,Generator,Siemens,2011,13,Expired,13,79,0.11,56.9,8.29,1934,37.18,77,1,4,Corrective,Junior,1,Good,Aligned,12.6,47,Low,None,76,56.4,47.6,417.6,200.17,2,1,2,No
MCH_00004197,Generator,Mitsubishi,2014,10,Expired,12,94,2.77,87,10.28,2147,19.32,68,12,1,Corrective,Intermediate,0,Good,Aligned,24.7,59,Low,None,99,52.7,46.48,431.3,155.9,1,0,1,No
MCH_00004198,Compressor,ABB,2013,11,Expired,15,55,5.09,76.9,3.94,2137,31.21,53,115,4,Preventive,Senior,6,Excellent,Aligned,21.2,51,Low,None,94,59.8,38.44,424.3,181.54,7,0,2,Yes
MCH_00004199,Generator,GE,2018,6,Expired,17,76,2.36,67.2,5.26,2162,29.71,68,53,6,Preventive,Senior,1,Poor,Aligned,13.2,82,High,None,69,59.8,42.73,437,134.07,2,0,0,No
MCH_00004200,Motor,Mitsubishi,2020,4,Expired,22,64,0.08,63,9.23,1681,43.11,76,8,5,Preventive,Junior,3,Good,Aligned,22.2,72,Low,Minor,59,60.2,66.75,444.9,185.65,3,2,2,No
MCH_00004201,Conveyor,ABB,2016,8,Expired,17,69,,64.5,9.57,1382,5.38,65,20,4,Preventive,Junior,3,Excellent,Misaligned,28.5,39,Medium,Minor,65,53.5,70.51,417.7,171.27,5,1,1,No
MCH_00004202,Motor,Siemens,2011,13,Expired,21,86,9.26,82.5,8.42,1278,39.42,86,28,7,Preventive,Expert,4,Poor,Aligned,19.6,50,Medium,None,82,62.8,55.07,401.5,166.05,2,0,0,Yes
MCH_00004203,Valve,GE,2005,19,Expired,18,58,1.57,65.6,11.45,2453,4.47,55,14,4,Overhaul,Intermediate,3,Good,Aligned,19.7,53,Medium,None,62,53.4,56.95,402.2,203.29,1,0,0,No
MCH_00004204,Conveyor,Schneider,2015,9,Expired,15,39,3.02,42.4,11.79,1399,4.68,69,27,5,Preventive,Expert,1,Good,Misaligned,28.9,67,Low,None,33,85.5,31.74,447,185.14,4,0,1,Yes
MCH_00004205,Compressor,Schneider,2015,9,Expired,13,56,,67.4,7.72,1831,6.77,87,33,4,Preventive,Senior,4,Fair,Aligned,13.9,57,High,Severe,63,60.7,51.25,428,185.29,1,0,0,No
MCH_00004206,Pump,Siemens,2006,18,Expired,11,64,0.15,80,10.41,1635,139.85,63,52,5,Preventive,Junior,2,Poor,Aligned,18.6,70,Medium,Minor,63,71.6,45.44,455.6,151.86,2,0,2,Yes
MCH_00004207,Pump,Schneider,2016,8,Expired,17,75,0.04,61.1,9.71,1705,2.67,56,107,5,Preventive,Junior,0,Fair,Aligned,38.8,73,Low,Minor,85,65.4,34.85,385.5,130.8,3,0,1,No
MCH_00004208,Compressor,Siemens,2017,7,Expired,20,84,0.11,76.7,10.66,2359,32.58,82,10,5,Preventive,Intermediate,2,Excellent,Slightly Off,33.4,47,High,Minor,100,51.9,13.48,452.1,170.27,4,1,3,No
MCH_00004209,Pump,ABB,2020,4,Expired,13,72,,65,6.41,1256,87.05,97,176,5,Preventive,Senior,1,Excellent,Aligned,27.4,70,Low,None,68,32.1,48.49,454.3,161.82,2,0,0,No
MCH_00004210,Generator,Siemens,2013,11,Expired,15,50,2.81,44,7.37,2510,69.62,81,171,3,Preventive,Intermediate,1,Fair,Aligned,14.8,51,Low,None,87,42.4,61.86,467.7,248.55,7,0,0,No
MCH_00004211,Conveyor,GE,2011,13,Expired,9,87,,46.3,9.19,1575,53.94,82,45,5,Emergency,Junior,1,Excellent,Aligned,35,42,Low,None,68,26.5,48.76,466.6,176.03,1,0,0,Yes
MCH_00004212,Pump,Siemens,2011,13,Expired,16,56,0.24,48.2,8.87,1530,7.3,79,9,3,Preventive,Intermediate,4,Fair,Aligned,24.6,77,Low,None,82,47.8,42.54,399.5,129.25,3,0,0,No
MCH_00004213,Compressor,Schneider,2019,5,Expired,9,100,0.86,60.5,8.88,1277,73.02,74,19,5,Preventive,Expert,0,Excellent,Slightly Off,7.6,65,High,Minor,47,49.3,54.64,414.2,142.32,2,0,0,No
MCH_00004214,Motor,GE,2011,13,Expired,14,54,4.05,67.2,7.36,1144,4.79,80,36,2,Overhaul,Intermediate,2,Good,Aligned,36.5,45,High,Minor,81,44.5,54.96,424.1,219.65,3,0,0,Yes
MCH_00004215,Pump,GE,2009,15,Expired,16,92,2.5,82.2,9.93,1812,52.03,76,35,6,Preventive,Senior,4,Fair,Slightly Off,24.9,48,Medium,Minor,73,63.2,52.19,470.1,165.57,2,2,1,No
MCH_00004216,Conveyor,ABB,2021,3,Under Warranty,14,57,2.82,73.9,6.51,1697,48.12,74,1,5,Emergency,Expert,2,Poor,Aligned,27.7,43,Low,None,100,41.5,46.99,447.2,227.61,2,1,0,No
MCH_00004217,Compressor,Schneider,2012,12,Expired,12,75,0.26,69.7,8.95,2379,48.31,54,18,3,Emergency,Expert,2,Good,Misaligned,36.7,79,Low,None,79,51.1,59.54,432.2,171.34,2,0,2,No
MCH_00004218,Conveyor,GE,2021,3,Under Warranty,19,77,0.16,74.2,10.48,1676,5.01,78,22,5,Overhaul,Senior,1,Fair,Aligned,13,77,Low,None,71,49,29.95,485.2,80.44,4,2,1,No
MCH_00004219,Pump,Siemens,2017,7,Expired,12,61,0.12,57.4,5.12,1089,19.06,71,26,9,Preventive,Senior,2,Good,Aligned,35.1,35,High,None,71,44.2,52.78,454.9,208.35,5,0,1,No
MCH_00004220,Pump,GE,2016,8,Expired,14,71,1.94,57.3,6.28,1795,59.94,84,12,3,Emergency,Expert,4,Good,Aligned,35,77,High,None,42,60.6,47.99,437.3,194.07,4,1,1,No
MCH_00004221,Pump,Siemens,2009,15,Expired,14,82,0.11,71.8,9.04,1542,27.16,78,33,3,Preventive,Senior,2,Fair,Misaligned,14.2,68,Low,Moderate,58,42.8,35.8,419,79.54,4,1,1,Yes
MCH_00004222,Generator,ABB,2017,7,Expired,14,78,1.4,72.3,7.64,1934,101.82,95,86,7,Overhaul,Junior,3,Excellent,Aligned,19.6,57,Low,Moderate,80,67.4,64.42,449.8,202.65,7,1,0,No
MCH_00004223,Generator,Siemens,2005,19,Expired,19,72,0.7,71.6,7.72,2067,77.41,83,91,1,Corrective,Intermediate,0,Fair,Aligned,20.5,59,Low,Minor,56,58.5,19.51,439.8,,6,0,0,Yes
MCH_00004224,Pump,Schneider,2022,2,Under Warranty,17,94,3.17,85.8,9.81,2353,48.43,92,5,3,Emergency,Intermediate,2,Fair,Aligned,36.1,44,Low,None,91,50.1,21.41,412.4,270.04,4,1,0,No
MCH_00004225,Valve,Schneider,2014,10,Expired,19,84,3.35,78.4,6.98,1891,134.8,79,6,5,Preventive,Intermediate,4,Good,Slightly Off,22.4,50,Low,None,79,52.8,56.98,430.8,338.11,4,0,0,No
MCH_00004226,Pump,ABB,2021,3,Under Warranty,15,70,1.89,63,9.51,1925,63.24,70,16,4,Preventive,Senior,2,Fair,Aligned,17.5,72,Medium,None,76,43.5,61.36,466.9,191.31,4,1,0,No
MCH_00004227,Motor,Mitsubishi,2010,14,Expired,10,78,0.77,70,6.61,2169,26.58,77,11,3,Preventive,Senior,0,Excellent,Aligned,24.9,66,Medium,None,57,54,49.96,458.3,203.56,2,0,1,No
MCH_00004228,Motor,Siemens,2017,7,Expired,16,39,1.64,64.8,10.77,1236,77.74,80,9,1,Preventive,Senior,3,Good,Aligned,22.8,64,Medium,None,94,48.2,74.41,486.5,177.32,1,1,0,No
MCH_00004229,Conveyor,Schneider,2023,1,Under Warranty,13,69,0.97,72,7.93,1515,16.24,84,82,3,Preventive,Expert,2,Poor,Slightly Off,35,57,Medium,None,66,52.7,38.2,415.9,111.61,8,0,1,No
MCH_00004230,Compressor,ABB,2018,6,Expired,19,55,1.3,70.2,8.67,2084,81.89,66,2,3,Preventive,Intermediate,4,Poor,Aligned,34.8,62,Medium,None,59,43.7,72.33,428.1,166.72,1,0,1,No
MCH_00004231,Motor,ABB,2023,1,Under Warranty,12,74,4.24,52.5,6.95,1155,20.01,73,102,5,Preventive,Senior,5,Fair,Aligned,25.7,65,High,None,74,53.1,41.13,438.9,307.4,4,3,1,No
MCH_00004232,Generator,Mitsubishi,2021,3,Under Warranty,17,81,2.58,80.6,10.36,1768,2.87,77,31,5,Preventive,Expert,2,Fair,Aligned,33.6,62,Low,Minor,71,66.7,55.28,452.1,232.06,2,0,0,No
MCH_00004233,Conveyor,GE,2011,13,Expired,16,80,1.56,59.8,4.28,1462,25.27,56,2,6,Corrective,Expert,1,Good,Aligned,18.3,41,Low,Minor,75,43.9,30.57,436,276.7,2,1,1,No
MCH_00004234,Valve,GE,2012,12,Expired,24,58,1.23,42.9,11.46,3007,6.25,83,84,4,Preventive,Intermediate,1,Excellent,Aligned,32.8,59,Medium,None,52,68.1,74.5,427.2,172.47,4,0,1,No
MCH_00004235,Compressor,ABB,2008,16,Expired,12,73,4.39,61.4,5.05,1910,6.69,77,61,1,Preventive,Senior,4,Fair,Aligned,30.2,90,High,Minor,83,51,26.52,460.1,263.69,3,0,1,No
MCH_00004236,Conveyor,Schneider,2007,17,Expired,12,56,1.66,63.7,7.78,1565,8.66,77,60,4,Corrective,Intermediate,1,Good,Slightly Off,33,70,Medium,None,70,48.2,29.83,456.6,174.35,6,1,1,No
MCH_00004237,Compressor,Siemens,2023,1,Under Warranty,9,51,0.05,73.1,7.93,1720,43.22,71,63,4,Emergency,Senior,3,Good,Aligned,23.6,72,Medium,None,74,35.6,57.41,459.5,285.56,7,0,0,No
MCH_00004238,Conveyor,GE,2018,6,Expired,14,93,0.88,50.5,9.21,2111,6.48,70,166,2,Corrective,Junior,2,Fair,Slightly Off,28.4,85,Medium,Minor,89,56.3,69.11,404.2,144.18,3,2,1,Yes
MCH_00004239,Motor,ABB,2013,11,Expired,18,93,0.66,74.5,7.6,2105,79.4,65,47,5,Overhaul,Intermediate,4,Fair,Slightly Off,10.8,37,Low,None,71,57.2,49.09,485.4,,3,0,2,Yes
MCH_00004240,Motor,Siemens,2017,7,Expired,20,61,0.25,56.6,8.46,1977,14.48,67,65,1,Preventive,Intermediate,2,Excellent,Misaligned,27.5,69,Low,None,98,60.1,60.3,434.5,173.08,3,1,2,No
MCH_00004241,Motor,Schneider,2013,11,Expired,15,100,1.51,61.6,8.18,2052,45.43,81,31,5,Preventive,Intermediate,2,Excellent,Aligned,37.3,65,High,None,67,62.3,48.63,431.8,,2,1,1,No
MCH_00004242,Compressor,Mitsubishi,2019,5,Expired,13,91,4.91,36.4,9.3,1108,10.16,76,64,6,Preventive,Intermediate,0,Good,Slightly Off,25.1,60,Low,Moderate,76,47.3,55.06,426,172.57,7,0,1,No
MCH_00004243,Motor,Siemens,2007,17,Expired,9,70,0.6,49.9,9.45,1797,6.81,67,8,10,Corrective,Senior,2,Poor,Slightly Off,32.3,50,Low,Minor,66,58.2,52.27,432.7,195.1,4,0,0,No
MCH_00004244,Pump,Mitsubishi,2017,7,Expired,11,92,0.88,67.6,6.41,900,65.86,74,4,1,Preventive,Junior,1,Excellent,Misaligned,29.3,39,Low,None,77,58.2,55.47,456.3,243.51,3,1,1,No
MCH_00004245,Conveyor,Schneider,2007,17,Expired,12,90,1.11,61.7,6.28,1543,14.59,83,98,6,Corrective,Intermediate,1,Fair,Aligned,16.9,57,High,Moderate,,33.8,53.02,450.3,257.73,1,0,3,No
MCH_00004246,Compressor,Siemens,2008,16,Expired,18,76,1.68,70.3,12.17,1744,8.6,75,18,4,Preventive,Senior,2,Good,Aligned,29.5,40,Medium,None,89,53.8,32.16,435.5,165.12,1,0,1,Yes
MCH_00004247,Generator,Siemens,2022,2,Under Warranty,17,95,3.64,63.4,5.21,1153,169.2,83,14,2,Corrective,Intermediate,1,Good,Aligned,28.9,84,Low,Moderate,87,48.5,51.61,460.1,207.49,2,0,1,No
MCH_00004248,Compressor,ABB,2012,12,Expired,17,100,0.21,71.5,6.79,1543,15.3,72,12,1,Preventive,Intermediate,1,Excellent,Slightly Off,15.7,83,High,None,77,66.1,59.67,436.3,208.92,1,0,0,No
MCH_00004249,Generator,GE,2014,10,Expired,13,80,,61,9.27,1798,13.54,69,1,6,Corrective,Intermediate,2,Good,Aligned,24.1,62,Low,None,61,46.7,50.02,413.8,233.09,2,0,1,No
MCH_00004250,Motor,Siemens,2013,11,Expired,17,96,1.06,64.4,11.97,1517,130.3,69,1,2,Emergency,Expert,4,Fair,Aligned,46.4,67,Medium,Minor,87,37.4,27.97,476.2,209.81,2,0,1,No
MCH_00004251,Motor,GE,2023,1,Under Warranty,14,84,1.17,71.9,7.87,1824,23.7,66,40,3,Emergency,Expert,2,Fair,Aligned,21.8,43,Low,None,69,65.8,52.28,459.2,72.49,5,0,1,No
MCH_00004252,Motor,Siemens,2020,4,Expired,15,71,0.11,85.1,8.35,1685,31.97,74,21,4,Overhaul,Senior,4,Good,Aligned,17.2,74,Low,Moderate,83,45.1,26.84,465.4,231.88,4,0,1,No
MCH_00004253,Compressor,GE,2014,10,Expired,20,73,0.71,51.5,5.71,1988,33.8,64,48,2,Corrective,Intermediate,1,Fair,Aligned,21.4,38,Medium,None,,43.6,57.05,458.2,244.8,6,0,0,No
MCH_00004254,Motor,Schneider,2019,5,Expired,13,60,0.85,78.7,5.93,2103,43.99,63,2,5,Corrective,Senior,2,Good,Slightly Off,28.6,94,High,None,62,61.2,57.37,449.9,205.09,2,0,0,No
MCH_00004255,Valve,Siemens,2014,10,Expired,13,86,1.23,54.1,4.31,2015,55.75,72,7,10,Corrective,Junior,0,Excellent,Misaligned,35.5,60,Low,Minor,78,64.2,51.34,472.7,267.83,1,0,1,No
MCH_00004256,Valve,Schneider,2005,19,Expired,16,49,2.85,42.5,6.54,2011,25.24,71,2,3,Corrective,Junior,3,Good,Aligned,26.3,45,High,Minor,63,39.9,64,412,209.1,1,2,1,Yes
MCH_00004257,Pump,Mitsubishi,2007,17,Expired,19,71,5.1,79.1,7.3,2382,22.25,75,25,5,Corrective,Expert,2,Good,Aligned,21.8,66,Medium,None,93,52.3,37.74,447.3,246.33,4,0,1,Yes
MCH_00004258,Conveyor,Other,2008,16,Expired,19,78,2.74,73.2,6.75,1992,61.29,71,51,4,Corrective,Intermediate,2,Fair,Aligned,29.8,45,Low,None,75,75.9,54.09,446,186.31,5,0,0,No
MCH_00004259,Pump,ABB,2021,3,Under Warranty,16,84,,60.8,11.1,1963,94.63,83,66,7,Corrective,Junior,3,Poor,Aligned,27.6,50,Medium,None,100,58.4,72.58,445.4,,3,1,2,No
MCH_00004260,Compressor,Schneider,2005,19,Expired,15,83,1.03,69.4,7.91,1211,71.96,80,7,2,Preventive,Expert,2,Good,Misaligned,12.2,68,Low,Severe,83,70.8,70.54,445.4,,3,0,1,No
MCH_00004261,Valve,ABB,2016,8,Expired,11,60,2.08,63.3,8.39,1849,0.68,80,90,4,Overhaul,Senior,0,Good,Aligned,14.5,69,Medium,None,85,43.6,31.54,465.9,148.43,3,0,0,No
MCH_00004262,Pump,GE,2022,2,Under Warranty,9,97,1.31,50.3,10.28,1599,49.31,89,86,5,Corrective,Intermediate,2,Fair,Aligned,26.8,95,High,None,76,66.7,36.08,418.6,191.61,5,1,0,No
MCH_00004263,Motor,Siemens,2023,1,Under Warranty,19,80,0.4,47.7,7.49,1292,8.7,79,42,2,Corrective,Intermediate,1,Good,Aligned,21.5,81,Medium,None,85,70.1,47.48,411.4,152.21,2,0,1,No
MCH_00004264,Pump,ABB,2017,7,Expired,11,100,0.23,53.2,5.97,1651,171.67,110,46,4,Overhaul,Junior,3,Poor,Aligned,30.8,49,Low,Minor,77,53.4,74.42,441.2,217.83,1,0,0,Yes
MCH_00004265,Valve,Schneider,2023,1,Under Warranty,18,57,3.58,65.1,4.48,1584,18.34,79,51,5,Preventive,Junior,1,Fair,Slightly Off,20.7,50,Low,Minor,100,71.2,44.05,439.4,,3,0,0,No
MCH_00004266,Pump,Siemens,2009,15,Expired,10,67,3.39,81.8,6.73,2051,15.62,68,61,3,Preventive,Senior,2,Poor,Aligned,39.8,58,Medium,None,81,52.9,43.98,452.3,240.21,3,2,0,Yes
MCH_00004267,Pump,Siemens,2015,9,Expired,9,100,1.2,47.3,11.17,2277,72.46,79,1,11,Preventive,Junior,2,Good,Slightly Off,5.1,58,Medium,Severe,63,38.5,58.41,435.9,300.63,5,0,0,No
MCH_00004268,Pump,Siemens,2017,7,Expired,11,74,6.13,72.7,8.41,2380,54.5,78,120,6,Corrective,Junior,3,Good,Misaligned,29.8,73,Low,Minor,,42,42.35,428.8,193.21,4,0,0,No
MCH_00004269,Compressor,Schneider,2013,11,Expired,17,58,1.01,53.4,10.44,1701,91.29,83,60,3,Corrective,Senior,1,Fair,Slightly Off,24,65,Medium,None,99,80.2,56.2,464.2,206.83,6,1,3,No
MCH_00004270,Generator,Other,2014,10,Expired,21,63,,47.5,9.61,1399,89.34,70,34,2,Emergency,Expert,2,Fair,Slightly Off,20.2,76,Low,Minor,74,61.8,38.19,401.1,137.71,5,1,0,No
MCH_00004271,Conveyor,ABB,2015,9,Expired,15,68,1.67,39.6,8.76,2245,36.57,66,71,5,Emergency,Intermediate,0,Excellent,Aligned,25.3,65,Medium,Moderate,78,63.3,74.19,464.1,210.79,4,1,1,No
MCH_00004272,Generator,Siemens,2007,17,Expired,19,86,2.54,52.8,11.2,2090,138.08,77,6,4,Preventive,Senior,3,Good,Aligned,32.1,77,Low,None,100,51.9,65.37,436.4,355.48,3,1,1,No
MCH_00004273,Motor,Siemens,2006,18,Expired,19,73,1.57,56.6,12.04,1325,81.25,86,31,1,Overhaul,Expert,2,Fair,Aligned,23.5,64,Medium,None,83,48.3,77.41,427.5,177.33,3,0,1,No
MCH_00004274,Motor,GE,2015,9,Expired,20,80,,59.8,7.73,1277,224.6,68,124,3,Preventive,Expert,4,Excellent,Aligned,16.9,45,Low,Minor,100,51.5,84.9,415.9,309.05,4,2,0,Yes
MCH_00004275,Compressor,Mitsubishi,2007,17,Expired,17,61,3.8,61.7,9.43,1429,1.52,78,33,3,Emergency,Senior,3,Good,Aligned,14.6,95,Low,None,83,63.3,45.45,423.9,203.39,1,0,1,Yes
MCH_00004276,Pump,ABB,2019,5,Expired,19,80,3.71,87.3,6.94,2045,13,84,14,4,Preventive,Senior,0,Excellent,Aligned,24.1,32,Medium,Minor,71,56.2,52.48,441.2,222.97,1,0,0,No
MCH_00004277,Generator,Schneider,2016,8,Expired,17,72,5.69,54.7,8.53,2006,11.46,70,16,5,Preventive,Senior,1,Good,Slightly Off,17.2,34,Low,Minor,89,65.9,68.44,462,211.54,4,0,2,No
MCH_00004278,Motor,GE,2022,2,Under Warranty,22,60,5.84,79.8,10.74,1953,36.77,79,140,4,Preventive,Junior,1,Fair,Aligned,28.4,58,High,None,51,69.4,58.35,468.4,133.14,1,0,1,No
MCH_00004279,Pump,Other,2007,17,Expired,19,63,7.84,67,7.56,1824,58.75,87,21,5,Emergency,Expert,3,Excellent,Slightly Off,21.2,53,Medium,None,100,41.4,66.65,442.8,68.15,2,0,2,No
MCH_00004280,Compressor,Mitsubishi,2005,19,Expired,21,100,0.96,79.2,7.95,2252,15.49,62,8,3,Preventive,Senior,1,Good,Aligned,22.3,63,Low,None,81,69.9,21.26,432.2,275.62,4,2,0,Yes
MCH_00004281,Generator,Schneider,2018,6,Expired,8,70,0.14,80.3,6.29,1888,23.19,68,14,3,Overhaul,Intermediate,0,Good,Aligned,36.1,71,Medium,Minor,92,68.2,47.4,406.6,143.17,1,1,1,No
MCH_00004282,Conveyor,Siemens,2021,3,Under Warranty,12,82,1.28,57.7,8.58,1214,78.27,78,139,5,Emergency,Junior,2,Fair,Slightly Off,23.9,56,Medium,None,67,45.7,49.39,437.2,294.9,3,1,1,No
MCH_00004283,Motor,Siemens,2009,15,Expired,11,85,0.64,88.8,7.75,2376,38,76,35,5,Corrective,Intermediate,1,Good,Aligned,39.8,62,Low,Minor,61,59.3,62.77,463.5,221,2,0,4,Yes
MCH_00004284,Pump,GE,2006,18,Expired,20,100,0.98,59.7,7.76,1362,13.87,68,11,2,Preventive,Senior,0,Poor,Slightly Off,18.7,71,Low,None,41,39.1,67.36,451.2,188.39,3,0,1,No
MCH_00004285,Conveyor,Siemens,2018,6,Expired,22,72,3.5,51.7,11.85,2257,177.17,64,8,5,Corrective,Intermediate,1,Good,Aligned,22.5,53,Medium,None,56,46,35.87,438.2,134.03,1,0,2,No
MCH_00004286,Generator,Schneider,2016,8,Expired,21,78,0.88,77.4,12.2,2019,62.22,76,16,7,Preventive,Intermediate,3,Fair,Aligned,21.3,69,High,Moderate,85,57.4,31.17,435.9,183.92,2,0,2,No
MCH_00004287,Conveyor,ABB,2009,15,Expired,15,76,5.06,71.9,9.46,1334,32.31,72,25,5,Corrective,Senior,2,Fair,Slightly Off,20.9,76,High,Minor,89,57.8,38.96,434.2,197.05,4,0,2,No
MCH_00004288,Compressor,GE,2006,18,Expired,21,57,3.04,75.9,6.38,1421,6.76,83,112,7,Corrective,Junior,2,Good,Slightly Off,30.4,47,Low,None,86,48.4,49.91,430.6,179.88,1,1,0,No
MCH_00004289,Pump,Mitsubishi,2007,17,Expired,24,55,5.3,54.5,9.26,1207,2.99,95,10,8,Preventive,Intermediate,3,Poor,Aligned,19.3,73,High,Minor,58,44.8,61.96,462.3,195.12,2,1,2,No
MCH_00004290,Motor,ABB,2019,5,Expired,16,79,0.21,72,7.88,1845,97.63,78,4,4,Corrective,Expert,4,Good,Aligned,15.4,51,Low,Moderate,63,61.8,22.33,455,219.41,6,0,0,No
MCH_00004291,Pump,Mitsubishi,2010,14,Expired,12,77,2.49,74.7,4.16,2328,14.22,79,1,5,Corrective,Intermediate,1,Good,Slightly Off,13,71,Low,None,58,49.8,50.46,401.9,217.3,3,0,2,No
MCH_00004292,Motor,Siemens,2011,13,Expired,14,71,0.23,62.8,4.55,2086,59.07,68,5,6,Corrective,Intermediate,1,Good,Aligned,17.9,60,Low,Minor,100,76.4,11.63,413.8,224.87,1,1,3,Yes
MCH_00004293,Motor,ABB,2022,2,Under Warranty,16,83,1.4,63.9,8.67,2374,18.7,62,14,5,Corrective,Intermediate,1,Good,Aligned,17.6,53,Low,None,78,34.7,27.14,410.1,,3,0,0,No
MCH_00004294,Compressor,Other,2007,17,Expired,19,75,0.17,82.1,7.32,2029,8.35,71,1,3,Corrective,Intermediate,2,Excellent,Aligned,22.5,67,Low,Minor,48,56.5,25.6,431.4,222.2,2,0,2,No
MCH_00004295,Motor,ABB,2006,18,Expired,11,89,1.59,50.5,7.74,1694,4.43,68,69,2,Emergency,Intermediate,2,Poor,Aligned,26.4,70,High,None,81,52.2,51.96,453.9,202.73,6,0,0,No
MCH_00004296,Generator,Schneider,2012,12,Expired,13,77,8.48,31.5,9.59,2398,74.11,91,1,4,Preventive,Intermediate,3,Fair,Aligned,25,36,Low,Moderate,55,56.9,56.05,464.6,172.17,5,2,2,No
MCH_00004297,Pump,Siemens,2015,9,Expired,12,49,3.92,33.1,8.31,2081,67.07,79,13,4,Preventive,Expert,1,Good,Slightly Off,17.9,53,High,None,79,45.9,48.78,473,,3,0,1,No
MCH_00004298,Compressor,GE,2017,7,Expired,14,88,4.13,86.3,8.26,1692,18.18,77,27,4,Corrective,Expert,5,Good,Misaligned,19.5,48,Low,None,91,47.7,50.74,436.2,215.37,1,0,0,No
MCH_00004299,Compressor,Schneider,2012,12,Expired,12,59,3.26,78.5,9.87,1120,49.08,96,6,5,Preventive,Intermediate,2,Good,Slightly Off,23,62,Low,None,100,61.2,36.76,429.6,210.16,3,1,2,Yes
MCH_00004300,Pump,GE,2018,6,Expired,14,68,2.54,53.5,7.52,1996,65.67,77,34,6,Preventive,Intermediate,1,Fair,Aligned,37.1,49,High,None,72,52.9,47.57,439.1,270.49,1,0,1,No
MCH_00004301,Conveyor,Siemens,2022,2,Under Warranty,19,79,1.88,78.4,8.81,1120,6.69,62,16,4,Corrective,Junior,1,Good,Slightly Off,21.8,47,Low,None,75,57.2,60.61,446,134.91,1,0,0,No
MCH_00004302,Valve,GE,2016,8,Expired,24,94,1.52,68,2.3,2039,43.84,83,17,6,Preventive,Junior,1,Excellent,Misaligned,9.7,63,Medium,None,69,51,38.88,414.9,143.89,2,0,1,No
MCH_00004303,Compressor,ABB,2019,5,Expired,13,77,1.33,73.2,7.43,2623,11.33,96,63,1,Corrective,Junior,1,Excellent,Slightly Off,8.4,46,Low,None,56,41.2,56.13,466,245.48,2,0,1,No
MCH_00004304,Compressor,Siemens,2017,7,Expired,15,80,1.89,76.2,8.23,1098,48.44,62,14,6,Preventive,Intermediate,0,Fair,Aligned,40.4,66,Low,Minor,82,46.8,35.6,428.9,218.41,2,1,0,No
MCH_00004305,Pump,Siemens,2021,3,Under Warranty,14,76,2.37,88.3,8.91,2082,11.72,76,45,6,Preventive,Senior,3,Excellent,Aligned,30.6,43,Low,None,78,77,54.34,433.2,243.4,4,0,3,Yes
MCH_00004306,Compressor,ABB,2008,16,Expired,9,61,1.07,83.6,6.7,1317,74.45,85,79,4,Preventive,Junior,2,Good,Aligned,22.3,56,Medium,Moderate,100,56.5,45.4,402.1,122.1,5,0,1,No
MCH_00004307,Conveyor,Schneider,2014,10,Expired,10,69,1.66,71.3,6.39,1810,44.33,69,1,2,Preventive,Senior,1,Fair,Aligned,43.8,66,Medium,None,100,42.1,63.32,467.6,,4,2,1,No
MCH_00004308,Compressor,Siemens,2019,5,Expired,20,57,2.01,66.4,8.48,1722,15.08,70,4,11,Preventive,Junior,2,Fair,Misaligned,15.6,57,Low,Moderate,65,33.8,41.37,445.1,163.5,1,0,0,No
MCH_00004309,Generator,Siemens,2023,1,Under Warranty,18,100,2.64,90.8,9.04,1724,51.48,90,63,3,Overhaul,Senior,4,Fair,Aligned,10.4,59,Medium,Moderate,58,72.4,49.87,465.5,,6,0,1,Yes
MCH_00004310,Pump,GE,2017,7,Expired,20,76,0.24,40.8,8.1,1728,23.74,87,93,4,Corrective,Senior,2,Good,Slightly Off,15.1,71,Low,None,72,39.3,57.31,431.2,206.8,3,0,1,No
MCH_00004311,Valve,ABB,2009,15,Expired,19,95,3.68,81.4,7.26,1495,17.25,87,2,9,Preventive,Intermediate,3,Poor,Aligned,25.1,53,Low,Minor,,45.8,35.18,430.5,182.42,1,0,2,No
MCH_00004312,Generator,GE,2009,15,Expired,14,71,0.31,57.2,9.7,1416,11.62,67,168,2,Emergency,Senior,1,Good,Slightly Off,46.2,95,Low,Moderate,85,42.6,42.2,461.1,215.45,4,1,1,No
MCH_00004313,Compressor,GE,2006,18,Expired,19,63,0.04,58.3,11.99,2020,115.76,79,9,7,Preventive,Senior,3,Excellent,Aligned,34.2,55,High,None,76,55.5,61.89,454.9,211.71,4,0,2,No
